NUMBER LOVE_H LOVE_L LOVE_K
10824 -6.208575923 0.00017461543 -0.00024779778
10825 -6.208576178 0.00017459931 -0.00024774135
10826 -6.208576339 0.00017458318 -0.00024773399
10827 -6.208576368 0.00017456705 -0.00024771427
10828 -6.208576335 0.00017455093 -0.00024767636
10829 -6.208576309 0.00017453481 -0.00024766558
10830 -6.208576517 0.0001745187 -0.0002476334
10831 -6.208576466 0.00017450259 -0.00024762699
10832 -6.208576414 0.00017448648 -0.00024761155
10833 -6.208576573 0.00017447037 -0.0002475616
10834 -6.20857668 0.00017445426 -0.00024754425
10835 -6.208576755 0.00017443816 -0.00024752123
10836 -6.208576527 0.00017442207 -0.00024751952
10837 -6.208576811 0.00017440597 -0.00024748376
10838 -6.208576878 0.00017438988 -0.00024745472
10839 -6.208576784 0.00017437379 -0.00024745001
10840 -6.208576916 0.0001743577 -0.00024740208
10841 -6.208576985 0.00017434163 -0.00024739703
10842 -6.208576969 0.00017432554 -0.00024736686
10843 -6.208577034 0.00017430947 -0.0002473485
10844 -6.208577114 0.00017429338 -0.00024733085
10845 -6.208577108 0.00017427732 -0.00024730599
10846 -6.208577358 0.00017426125 -0.00024728477
10847 -6.20857744 0.0001742452 -0.00024724372
10848 -6.208577289 0.00017422912 -0.00024723909
10849 -6.208577468 0.00017421307 -0.00024720254
10850 -6.208577388 0.000174197 -0.00024719064
10851 -6.208577487 0.00017418094 -0.00024716861
10852 -6.208577666 0.00017416491 -0.00024714718
10853 -6.208577664 0.00017414886 -0.00024711607
10854 -6.208577819 0.00017413282 -0.00024708615
10855 -6.208577726 0.00017411677 -0.00024706776
10856 -6.208577745 0.00017410073 -0.00024705401
10857 -6.208577837 0.00017408471 -0.00024700896
10858 -6.208577902 0.00017406866 -0.00024699554
10859 -6.208577884 0.00017405263 -0.00024697661
10860 -6.208577941 0.00017403661 -0.00024697237
10861 -6.208577954 0.00017402058 -0.00024693184
10862 -6.208578084 0.00017400457 -0.00024690812
10863 -6.208578114 0.00017398855 -0.0002469003
10864 -6.208578269 0.00017397254 -0.00024685503
10865 -6.20857816 0.00017395651 -0.00024684788
10866 -6.208578273 0.0001739405 -0.00024682363
10867 -6.208578427 0.00017392452 -0.00024678977
10868 -6.208578492 0.00017390849 -0.00024677252
10869 -6.208578415 0.0001738925 -0.00024674665
10870 -6.208578486 0.00017387651 -0.00024673766
10871 -6.208578739 0.00017386052 -0.00024670786
10872 -6.208578598 0.00017384452 -0.00024668116
10873 -6.208578732 0.00017382853 -0.0002466555
10874 -6.208578757 0.00017381254 -0.00024665518
10875 -6.20857881 0.00017379657 -0.00024661333
10876 -6.208578902 0.00017378059 -0.00024657675
10877 -6.208578929 0.0001737646 -0.00024656736
10878 -6.208578957 0.00017374862 -0.00024655679
10879 -6.208579031 0.00017373267 -0.00024652046
10880 -6.208579073 0.00017371669 -0.0002464948
10881 -6.2085791 0.00017370073 -0.00024647238
10882 -6.2085793 0.00017368477 -0.00024644331
10883 -6.20857917 0.00017366881 -0.00024643588
10884 -6.208579266 0.00017365286 -0.00024639696
10885 -6.208579301 0.0001736369 -0.0002463866
10886 -6.208579381 0.00017362094 -0.00024635752
10887 -6.208579435 0.000173605 -0.0002463454
10888 -6.208579604 0.00017358905 -0.00024630149
10889 -6.208579533 0.00017357311 -0.00024629344
10890 -6.208579587 0.00017355717 -0.00024628625
10891 -6.208579636 0.00017354124 -0.00024624131
10892 -6.20857964 0.0001735253 -0.00024623945
10893 -6.208579573 0.00017350938 -0.00024620957
10894 -6.208579781 0.00017349346 -0.0002461716
10895 -6.208579922 0.00017347752 -0.00024615283
10896 -6.208579814 0.0001734616 -0.00024615466
10897 -6.208579948 0.00017344569 -0.00024612394
10898 -6.208579889 0.00017342976 -0.00024612288
10899 -6.208579988 0.00017341385 -0.00024606762
10900 -6.208579954 0.00017339794 -0.0002460656
10901 -6.208580114 0.00017338204 -0.00024601902
10902 -6.20858017 0.00017336614 -0.00024602048
10903 -6.208580345 0.00017335024 -0.00024597555
10904 -6.208580379 0.00017333435 -0.00024596662
10905 -6.208580326 0.00017331845 -0.00024593729
10906 -6.208580399 0.00017330255 -0.00024590359
10907 -6.20858045 0.00017328666 -0.00024589465
10908 -6.208580567 0.00017327079 -0.00024586005
10909 -6.208580547 0.0001732549 -0.00024584272
10910 -6.208580595 0.00017323901 -0.00024581365
10911 -6.208580652 0.00017322314 -0.00024579633
10912 -6.208580671 0.00017320726 -0.00024578334
10913 -6.20858072 0.00017319139 -0.00024577349
10914 -6.208580739 0.00017317553 -0.00024572963
10915 -6.208580896 0.00017315966 -0.00024569927
10916 -6.20858096 0.00017314379 -0.00024568757
10917 -6.208580895 0.00017312793 -0.00024566944
10918 -6.208581021 0.00017311208 -0.0002456466
10919 -6.208581044 0.00017309623 -0.00024560522
10920 -6.208581168 0.00017308038 -0.0002455917
10921 -6.208581242 0.00017306453 -0.00024557127
10922 -6.208581253 0.00017304868 -0.00024556731
10923 -6.208581203 0.00017303284 -0.0002455365
10924 -6.208581294 0.000173017 -0.00024551705
10925 -6.208581425 0.00017300115 -0.00024549392
10926 -6.208581428 0.00017298533 -0.00024546367
10927 -6.20858136 0.0001729695 -0.00024545961
10928 -6.208581572 0.00017295368 -0.00024541587
10929 -6.208581579 0.00017293785 -0.00024539615
10930 -6.208581581 0.00017292203 -0.00024538527
10931 -6.208581618 0.0001729062 -0.00024535952
10932 -6.208581571 0.00017289039 -0.00024532898
10933 -6.208581794 0.00017287457 -0.00024530394
10934 -6.208581944 0.00017285877 -0.00024528804
10935 -6.208581864 0.00017284296 -0.00024526439
10936 -6.20858202 0.00017282716 -0.00024523675
10937 -6.208582035 0.00017281135 -0.0002452253
10938 -6.208582068 0.00017279554 -0.0002452136
10939 -6.208582185 0.00017277976 -0.00024517473
10940 -6.208582173 0.00017276398 -0.00024513871
10941 -6.208582134 0.00017274817 -0.00024513401
10942 -6.208582129 0.00017273238 -0.00024511671
10943 -6.208582338 0.0001727166 -0.00024508739
10944 -6.208582232 0.00017270082 -0.00024506544
10945 -6.208582418 0.00017268504 -0.00024503113
10946 -6.208582519 0.00017266925 -0.00024502077
10947 -6.208582586 0.0001726535 -0.00024499466
10948 -6.20858257 0.00017263772 -0.00024497252
10949 -6.208582689 0.00017262195 -0.00024495109
10950 -6.20858277 0.00017260619 -0.00024492633
10951 -6.208582669 0.00017259042 -0.00024490356
10952 -6.208582582 0.00017257466 -0.00024488369
10953 -6.208582797 0.00017255891 -0.00024486706
10954 -6.208582806 0.00017254316 -0.00024484978
10955 -6.20858295 0.00017252742 -0.00024481061
10956 -6.208582898 0.00017251167 -0.00024479602
10957 -6.208583122 0.00017249593 -0.00024477706
10958 -6.208583094 0.00017248017 -0.00024475134
10959 -6.208583014 0.00017246444 -0.00024474503
10960 -6.208583211 0.0001724487 -0.0002447127
10961 -6.20858323 0.00017243297 -0.0002446828
10962 -6.20858318 0.00017241724 -0.00024466886
10963 -6.208583266 0.00017240151 -0.00024463774
10964 -6.208583259 0.0001723858 -0.00024462027
10965 -6.208583337 0.00017237007 -0.00024458914
10966 -6.208583577 0.00017235435 -0.00024456647
10967 -6.208583595 0.00017233864 -0.00024455536
10968 -6.208583606 0.00017232292 -0.00024451116
10969 -6.208583635 0.00017230721 -0.00024450666
10970 -6.208583668 0.00017229149 -0.00024449265
10971 -6.208583739 0.0001722758 -0.00024445523
10972 -6.208583727 0.0001722601 -0.00024443799
10973 -6.208583723 0.0001722444 -0.00024442494
10974 -6.20858395 0.00017222871 -0.00024438721
10975 -6.208583905 0.00017221302 -0.00024437111
10976 -6.208584042 0.00017219731 -0.00024434669
10977 -6.208583967 0.00017218163 -0.0002443338
10978 -6.208584176 0.00017216596 -0.00024430948
10979 -6.208584201 0.00017215028 -0.00024427358
10980 -6.208584095 0.00017213459 -0.00024425314
10981 -6.208584119 0.00017211892 -0.00024423842
10982 -6.208584325 0.00017210324 -0.00024420355
10983 -6.208584419 0.00017208757 -0.00024417738
10984 -6.208584411 0.00017207191 -0.00024417516
10985 -6.20858444 0.00017205625 -0.00024415072
10986 -6.208584527 0.00017204058 -0.0002441275
10987 -6.208584463 0.00017202492 -0.00024409962
10988 -6.208584489 0.00017200926 -0.00024407775
10989 -6.208584665 0.00017199361 -0.00024406692
10990 -6.208584546 0.00017197796 -0.00024404862
10991 -6.208584641 0.00017196232 -0.00024401596
10992 -6.208584734 0.00017194667 -0.00024398855
10993 -6.208584927 0.00017193104 -0.00024395973
10994 -6.2085849 0.0001719154 -0.00024393858
10995 -6.20858496 0.00017189976 -0.00024392947
10996 -6.208585033 0.00017188413 -0.00024389883
10997 -6.20858511 0.0001718685 -0.00024388775
10998 -6.208585131 0.00017185287 -0.00024386304
10999 -6.20858509 0.00017183724 -0.00024384777
11000 -6.208585139 0.00017182162 -0.00024381685
11001 -6.208585279 0.00017180601 -0.00024378912
11002 -6.208585275 0.00017179039 -0.00024377584
11003 -6.20858539 0.00017177478 -0.00024373993
11004 -6.208585432 0.00017175917 -0.0002437143
11005 -6.208585503 0.00017174356 -0.0002436993
11006 -6.208585614 0.00017172797 -0.00024366757
11007 -6.208585659 0.00017171236 -0.00024363853
11008 -6.208585396 0.00017169675 -0.00024364063
11009 -6.208585675 0.00017168116 -0.00024361948
11010 -6.208585616 0.00017166557 -0.00024359917
11011 -6.20858573 0.00017164998 -0.00024356409
11012 -6.208585756 0.00017163438 -0.00024355587
11013 -6.208585841 0.0001716188 -0.00024352847
11014 -6.208585775 0.00017160323 -0.00024351598
11015 -6.20858595 0.00017158765 -0.00024347684
11016 -6.208585993 0.00017157206 -0.00024346028
11017 -6.208586127 0.00017155649 -0.00024343749
11018 -6.208586144 0.00017154092 -0.00024342347
11019 -6.208586215 0.00017152536 -0.00024340228
11020 -6.20858626 0.00017150979 -0.00024336512
11021 -6.208586263 0.00017149424 -0.00024334203
11022 -6.208586294 0.00017147867 -0.00024332309
11023 -6.208586381 0.00017146312 -0.00024330378
11024 -6.208586387 0.00017144757 -0.00024327684
11025 -6.208586414 0.00017143201 -0.00024327456
11026 -6.208586523 0.00017141646 -0.0002432491
11027 -6.208586514 0.00017140092 -0.00024321716
11028 -6.208586451 0.00017138537 -0.00024320163
11029 -6.20858662 0.00017136984 -0.00024318199
11030 -6.208586773 0.0001713543 -0.00024314612
11031 -6.208586686 0.00017133876 -0.00024313458
11032 -6.208586792 0.00017132323 -0.0002431089
11033 -6.208586786 0.00017130772 -0.00024308238
11034 -6.208586947 0.00017129218 -0.00024305353
11035 -6.208587042 0.00017127666 -0.00024304008
11036 -6.208587137 0.00017126114 -0.00024301227
11037 -6.208587149 0.00017124562 -0.00024300028
11038 -6.208587175 0.00017123011 -0.0002429731
11039 -6.208587138 0.0001712146 -0.00024296071
11040 -6.208587157 0.0001711991 -0.00024294458
11041 -6.208587175 0.00017118358 -0.00024292393
11042 -6.208587226 0.00017116808 -0.00024290151
11043 -6.208587354 0.00017115259 -0.00024287145
11044 -6.20858755 0.00017113709 -0.00024282515
11045 -6.208587522 0.00017112159 -0.00024282959
11046 -6.20858741 0.00017110609 -0.00024280429
11047 -6.208587582 0.00017109063 -0.00024278904
11048 -6.208587568 0.00017107512 -0.00024275552
11049 -6.208587622 0.00017105964 -0.0002427371
11050 -6.208587673 0.00017104417 -0.000242717
11051 -6.208587748 0.00017102868 -0.00024268802
11052 -6.208587833 0.00017101322 -0.00024265231
11053 -6.208587791 0.00017099772 -0.000242665
11054 -6.208587955 0.00017098227 -0.00024262552
11055 -6.208588 0.0001709668 -0.00024261318
11056 -6.208588131 0.00017095133 -0.00024257805
11057 -6.208588194 0.00017093588 -0.00024255289
11058 -6.208588219 0.00017092042 -0.00024251665
11059 -6.208588186 0.00017090496 -0.00024252855
11060 -6.208588285 0.00017088951 -0.00024249746
11061 -6.208588178 0.00017087406 -0.00024247028
11062 -6.208588428 0.00017085861 -0.00024245679
11063 -6.208588591 0.00017084317 -0.00024241588
11064 -6.208588495 0.00017082774 -0.00024239343
11065 -6.20858857 0.0001708123 -0.00024237707
11066 -6.208588508 0.00017079685 -0.00024237812
11067 -6.208588515 0.00017078142 -0.00024234057
11068 -6.208588581 0.00017076598 -0.00024232234
11069 -6.208588743 0.00017075056 -0.0002423064
11070 -6.208588845 0.00017073514 -0.0002422675
11071 -6.208588861 0.00017071972 -0.00024224753
11072 -6.208588873 0.00017070429 -0.00024223159
11073 -6.208589034 0.0001706889 -0.00024219775
11074 -6.208588925 0.00017067348 -0.00024218932
11075 -6.208588784 0.00017065806 -0.000242181
11076 -6.208589007 0.00017064266 -0.0002421504
11077 -6.208589147 0.00017062725 -0.00024211285
11078 -6.208589014 0.00017061185 -0.00024209595
11079 -6.208589281 0.00017059645 -0.00024207736
11080 -6.208589217 0.00017058105 -0.00024205546
11081 -6.208589141 0.00017056565 -0.00024204399
11082 -6.208589498 0.00017055026 -0.00024200124
11083 -6.208589423 0.00017053487 -0.00024198531
11084 -6.208589479 0.00017051949 -0.00024195902
11085 -6.208589342 0.00017050409 -0.00024195468
11086 -6.208589394 0.00017048874 -0.0002419133
11087 -6.208589609 0.00017047335 -0.00024189351
11088 -6.208589428 0.00017045798 -0.00024189048
11089 -6.208589467 0.0001704426 -0.00024186363
11090 -6.208589725 0.00017042723 -0.00024184922
11091 -6.208589869 0.00017041186 -0.00024180948
11092 -6.208589719 0.00017039649 -0.00024178724
11093 -6.208589815 0.00017038115 -0.00024176948
11094 -6.208589899 0.0001703658 -0.0002417455
11095 -6.208589948 0.00017035043 -0.00024173024
11096 -6.208589991 0.00017033509 -0.00024169837
11097 -6.208589875 0.00017031972 -0.0002416995
11098 -6.208590134 0.00017030438 -0.00024166699
11099 -6.208590136 0.00017028904 -0.0002416457
11100 -6.208590206 0.00017027371 -0.00024162026
11101 -6.208590209 0.00017025837 -0.0002415928
11102 -6.208590238 0.00017024303 -0.00024156735
11103 -6.208590427 0.00017022769 -0.00024153842
11104 -6.208590443 0.00017021238 -0.00024153382
11105 -6.208590652 0.00017019704 -0.00024149368
11106 -6.208590619 0.00017018171 -0.00024147529
11107 -6.208590566 0.00017016639 -0.00024147009
11108 -6.208590718 0.00017015108 -0.00024143469
11109 -6.2085906 0.00017013576 -0.00024143471
11110 -6.208590833 0.00017012045 -0.0002413893
11111 -6.208590614 0.00017010512 -0.00024138871
11112 -6.208590987 0.00017008982 -0.00024134757
11113 -6.208590844 0.00017007451 -0.00024133894
11114 -6.208590838 0.00017005922 -0.00024132321
11115 -6.208590898 0.00017004391 -0.00024129029
11116 -6.208590952 0.00017002861 -0.00024128195
11117 -6.208591144 0.00017001331 -0.00024124282
11118 -6.208591149 0.00016999803 -0.00024122213
11119 -6.208591263 0.00016998275 -0.00024120668
11120 -6.208591279 0.00016996746 -0.00024117972
11121 -6.208591252 0.00016995216 -0.00024116021
11122 -6.208591406 0.0001699369 -0.00024112761
11123 -6.208591344 0.00016992162 -0.00024111242
11124 -6.20859154 0.00016990633 -0.00024109813
11125 -6.208591398 0.00016989106 -0.00024108608
11126 -6.20859167 0.00016987579 -0.00024104619
11127 -6.208591721 0.00016986053 -0.00024102009
11128 -6.208591614 0.00016984527 -0.00024101462
11129 -6.208591775 0.00016983001 -0.00024098285
11130 -6.208591889 0.00016981476 -0.00024095259
11131 -6.208591837 0.00016979949 -0.00024094938
11132 -6.208591799 0.00016978424 -0.00024093217
11133 -6.208591925 0.00016976898 -0.00024090523
11134 -6.208591878 0.00016975375 -0.00024087925
11135 -6.208591946 0.00016973849 -0.00024086576
11136 -6.208591891 0.00016972325 -0.00024083749
11137 -6.208591999 0.00016970801 -0.00024081596
11138 -6.208592123 0.00016969277 -0.00024080204
11139 -6.208592206 0.00016967755 -0.00024077532
11140 -6.208592268 0.0001696623 -0.00024075326
11141 -6.208592311 0.00016964708 -0.00024073134
11142 -6.20859239 0.00016963186 -0.00024070212
11143 -6.208592377 0.00016961666 -0.00024068988
11144 -6.208592592 0.00016960143 -0.00024064944
11145 -6.208592371 0.00016958619 -0.00024064483
11146 -6.208592522 0.00016957098 -0.00024061256
11147 -6.208592568 0.00016955577 -0.00024060064
11148 -6.208592462 0.00016954055 -0.00024058946
11149 -6.208592701 0.00016952536 -0.00024056957
11150 -6.20859277 0.00016951016 -0.00024053938
11151 -6.208592824 0.00016949495 -0.00024051412
11152 -6.208592864 0.00016947975 -0.00024048148
11153 -6.208592933 0.00016946455 -0.00024046706
11154 -6.208592969 0.00016944936 -0.00024044777
11155 -6.208592924 0.00016943417 -0.00024041716
11156 -6.20859319 0.00016941899 -0.00024039932
11157 -6.208593091 0.00016940381 -0.00024038352
11158 -6.208592981 0.00016938861 -0.00024036601
11159 -6.208593152 0.00016937345 -0.00024034723
11160 -6.208593134 0.00016935827 -0.0002403196
11161 -6.20859336 0.00016934309 -0.00024028396
11162 -6.208593334 0.00016932791 -0.00024027664
11163 -6.208593267 0.00016931275 -0.00024027011
11164 -6.208593492 0.00016929758 -0.00024023879
11165 -6.208593425 0.00016928241 -0.0002402246
11166 -6.208593514 0.00016926726 -0.00024018228
11167 -6.208593602 0.0001692521 -0.00024015805
11168 -6.208593702 0.00016923696 -0.00024014281
11169 -6.208593685 0.00016922179 -0.00024012403
11170 -6.208593676 0.00016920664 -0.000240116
11171 -6.208593799 0.00016919149 -0.00024007654
11172 -6.208593821 0.00016917635 -0.00024005543
11173 -6.208593759 0.00016916121 -0.00024004391
11174 -6.208593926 0.00016914607 -0.00024001664
11175 -6.208593991 0.00016913094 -0.00023999631
11176 -6.208594066 0.00016911581 -0.00023996603
11177 -6.208594101 0.00016910068 -0.00023995719
11178 -6.208594166 0.00016908555 -0.00023991903
11179 -6.208594118 0.00016907043 -0.00023990443
11180 -6.208594103 0.00016905529 -0.00023989915
11181 -6.208594222 0.00016904018 -0.00023987115
11182 -6.208594332 0.00016902506 -0.00023985215
11183 -6.208594372 0.00016900996 -0.00023981801
11184 -6.208594229 0.00016899482 -0.00023981642
11185 -6.208594391 0.00016897972 -0.00023977579
11186 -6.208594504 0.00016896463 -0.00023976685
11187 -6.208594569 0.00016894952 -0.00023975464
11188 -6.208594718 0.00016893442 -0.00023971361
11189 -6.20859471 0.00016891933 -0.00023968804
